,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2846153846153846,0.11153846153846154,0.007692307692307693,0.03076923076923077,0.19615384615384615,0.0,0.23076923076923078,0.13846153846153847
caudalmiddlefrontal-rh,0.14146341463414633,0.2780487804878049,0.0,0.0,0.12682926829268293,0.04390243902439024,0.25365853658536586,0.15609756097560976
parsopercularis-lh,0.03125,0.0,0.578125,0.3359375,0.0078125,0.0,0.046875,0.0
parstriangularis-rh,0.06741573033707865,0.0,0.25842696629213485,0.5674157303370787,0.0,0.0,0.10674157303370786,0.0
superiorfrontal-lh,0.25,0.13,0.0,0.0,0.28,0.0,0.175,0.165
superiorfrontal-rh,0.0,0.2903225806451613,0.0,0.0,0.0,0.41935483870967744,0.2903225806451613,0.0
superiortemporal-lh,0.2052980132450331,0.17549668874172186,0.013245033112582781,0.04966887417218543,0.12251655629139073,0.029801324503311258,0.304635761589404,0.09933774834437085
superiortemporal-rh,0.2,0.16666666666666666,0.0,0.0,0.18333333333333332,0.0,0.16666666666666666,0.2833333333333333
