,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.36666666666666664,0.0,0.0,0.24444444444444444,0.24444444444444444,0.0,0.0,0.14444444444444443
parsopercularis-lh,0.0,0.7058823529411765,0.2647058823529412,0.0,0.0,0.0,0.0,0.029411764705882353
parstriangularis-rh,0.0,0.07874015748031496,0.5039370078740157,0.0,0.2755905511811024,0.0,0.047244094488188976,0.09448818897637795
rostralmiddlefrontal-lh,0.2391304347826087,0.0,0.0,0.40217391304347827,0.22826086956521738,0.0,0.0,0.13043478260869565
rostralmiddlefrontal-rh,0.1509433962264151,0.0,0.22012578616352202,0.13836477987421383,0.3584905660377358,0.0,0.0,0.1320754716981132
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.9245283018867925,0.0
superiortemporal-rh,0.16853932584269662,0.0,0.12359550561797752,0.15730337078651685,0.25842696629213485,0.0,0.0,0.29213483146067415
