,bankssts-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateraloccipital-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh
bankssts-lh,0.6266233766233766,0.1461038961038961,0.03896103896103896,0.0,0.08766233766233766,0.10064935064935066,0.0,0.0
frontalpole-lh,0.06743421052631579,0.2944078947368421,0.21710526315789475,0.019736842105263157,0.046052631578947366,0.2631578947368421,0.09210526315789473,0.0
frontalpole-rh,0.012674271229404309,0.16223067173637515,0.2864385297845374,0.07858048162230671,0.026615969581749048,0.2217997465145754,0.16096324461343473,0.050697084917617236
lateraloccipital-lh,0.0,0.014311270125223614,0.1037567084078712,0.4347048300536673,0.0,0.06976744186046512,0.14669051878354203,0.23076923076923078
lateraloccipital-rh,0.09797297297297297,0.10135135135135136,0.0777027027027027,0.0,0.6047297297297297,0.11824324324324324,0.0,0.0
medialorbitofrontal-lh,0.034526854219948847,0.20460358056265984,0.23657289002557544,0.054987212276214836,0.04219948849104859,0.2966751918158568,0.09718670076726342,0.03324808184143223
medialorbitofrontal-rh,0.0,0.07907742998352553,0.1927512355848435,0.13509060955518945,0.0,0.10873146622734761,0.3673805601317957,0.11696869851729819
pericalcarine-lh,0.0,0.0,0.09137055837563451,0.30710659898477155,0.0,0.05583756345177665,0.1751269035532995,0.37055837563451777
