,bankssts-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateraloccipital-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh
bankssts-lh,0.42748091603053434,0.1984732824427481,0.0916030534351145,0.0,0.10687022900763359,0.17557251908396945,0.0,0.0
frontalpole-lh,0.17142857142857143,0.2785714285714286,0.19285714285714287,0.05714285714285714,0.0,0.2714285714285714,0.02857142857142857,0.0
frontalpole-rh,0.043668122270742356,0.1091703056768559,0.23580786026200873,0.1615720524017467,0.0,0.17903930131004367,0.14410480349344978,0.12663755458515283
lateraloccipital-lh,0.0,0.0297029702970297,0.17326732673267325,0.24257425742574257,0.0,0.10891089108910891,0.23267326732673269,0.21287128712871287
lateraloccipital-rh,0.28846153846153844,0.0,0.0,0.0,0.7115384615384616,0.0,0.0,0.0
medialorbitofrontal-lh,0.09905660377358491,0.16981132075471697,0.2028301886792453,0.11320754716981132,0.0,0.24528301886792453,0.09433962264150944,0.07547169811320754
medialorbitofrontal-rh,0.0,0.010638297872340425,0.16489361702127658,0.2393617021276596,0.0,0.09574468085106383,0.25,0.2393617021276596
pericalcarine-lh,0.0,0.0,0.15789473684210525,0.23976608187134502,0.0,0.08187134502923976,0.25146198830409355,0.26900584795321636
