,Oz,O2,CP2,F8,AFz,POz,PO4,PO8
Oz,0.14375,0.0,0.14375,0.14375,0.15,0.14375,0.1375,0.1375
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.14375,0.0,0.14375,0.14375,0.15,0.14375,0.1375,0.1375
F8,0.14375,0.0,0.14375,0.14375,0.15,0.14375,0.1375,0.1375
AFz,0.14375,0.0,0.14375,0.14375,0.15,0.14375,0.1375,0.1375
POz,0.14375,0.0,0.14375,0.14375,0.15,0.14375,0.1375,0.1375
PO4,0.14465408805031446,0.0,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.13836477987421383,0.13836477987421383
PO8,0.14465408805031446,0.0,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.13836477987421383,0.13836477987421383
