,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.9066666666666666,0.0,0.0,0.0,0.0,0.09333333333333334,0.0,0.0
frontalpole-lh,0.0,0.1676750216076059,0.15903197925669835,0.16853932584269662,0.1633535004321521,0.11408815903197926,0.1348314606741573,0.09248055315471046
frontalpole-rh,0.0,0.15542271562766866,0.1887275832621691,0.1776259607173356,0.1511528608027327,0.10247651579846286,0.1332194705380017,0.09137489325362938
medialorbitofrontal-lh,0.0,0.14433752775721687,0.15544041450777202,0.24278312361213916,0.15247964470762398,0.11028867505551443,0.1154700222057735,0.07920059215396003
medialorbitofrontal-rh,0.0,0.15453074433656958,0.1448220064724919,0.16828478964401294,0.19902912621359223,0.12055016181229773,0.1262135922330097,0.08656957928802589
parahippocampal-rh,0.012750455373406194,0.122040072859745,0.1111111111111111,0.13570127504553733,0.13570127504553733,0.2923497267759563,0.1092896174863388,0.08105646630236794
rostralanteriorcingulate-lh,0.0,0.1553784860557769,0.1553784860557769,0.1553784860557769,0.1553784860557769,0.11752988047808766,0.15438247011952191,0.10657370517928287
rostralanteriorcingulate-rh,0.0013054830287206266,0.13968668407310705,0.13968668407310705,0.13968668407310705,0.13968668407310705,0.11357702349869452,0.13968668407310705,0.1866840731070496
