,Fp1,F7,FT9,Cz,Fp2,AFz,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.25,0.25,0.0,0.0,0.23076923076923078,0.2692307692307692,0.0
FT9,0.0,0.25,0.25,0.0,0.0,0.22916666666666666,0.2708333333333333,0.0
Cz,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.5333333333333333
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.25,0.25,0.0,0.0,0.22916666666666666,0.2708333333333333,0.0
F6,0.0,0.2545454545454545,0.23636363636363636,0.0,0.0,0.21818181818181817,0.2909090909090909,0.0
AF8,0.0,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.7407407407407407
