,Fp1,F7,FT9,Cz,Fp2,AFz,F6,AF8
Fp1,0.32608695652173914,0.0,0.0,0.0,0.34782608695652173,0.30434782608695654,0.0,0.021739130434782608
F7,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.10714285714285714,0.0,0.75,0.0,0.0,0.14285714285714285,0.0
Fp2,0.28846153846153844,0.0,0.0,0.0,0.4230769230769231,0.2692307692307692,0.0,0.019230769230769232
AFz,0.32558139534883723,0.0,0.0,0.0,0.3488372093023256,0.3023255813953488,0.0,0.023255813953488372
F6,0.0,0.3,0.0,0.4,0.0,0.0,0.3,0.0
AF8,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285
