,Fp1,F3,F7,FT9,T8,Fp2,FC3,AF8
Fp1,0.46153846153846156,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0
F3,0.0,0.45,0.15,0.2,0.0,0.0,0.2,0.0
F7,0.0,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0
FT9,0.0,0.3125,0.1875,0.25,0.0,0.0,0.25,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4666666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
FC3,0.0,0.3125,0.1875,0.25,0.0,0.0,0.25,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
