,Fp1,F7,FT9,Cz,Fp2,AFz,F6,AF8
Fp1,0.27823691460055094,0.024793388429752067,0.027548209366391185,0.024793388429752067,0.25068870523415976,0.25068870523415976,0.008264462809917356,0.1349862258953168
F7,0.016574585635359115,0.30662983425414364,0.281767955801105,0.04696132596685083,0.04419889502762431,0.06906077348066299,0.23480662983425415,0.0
FT9,0.0196078431372549,0.2913165266106443,0.29411764705882354,0.0392156862745098,0.05042016806722689,0.0784313725490196,0.226890756302521,0.0
Cz,0.036290322580645164,0.06854838709677419,0.05241935483870968,0.5846774193548387,0.036290322580645164,0.036290322580645164,0.10887096774193548,0.07661290322580645
Fp2,0.24598930481283424,0.053475935828877004,0.05614973262032086,0.02406417112299465,0.2887700534759358,0.2192513368983957,0.01871657754010695,0.09358288770053476
AFz,0.20465116279069767,0.06279069767441861,0.06976744186046512,0.023255813953488372,0.1883720930232558,0.28837209302325584,0.05581395348837209,0.10697674418604651
F6,0.005970149253731343,0.2626865671641791,0.2417910447761194,0.07761194029850746,0.014925373134328358,0.06567164179104477,0.33134328358208953,0.0
AF8,0.19172932330827067,0.0,0.0,0.06390977443609022,0.13157894736842105,0.18421052631578946,0.0,0.42857142857142855
