,Fp1,F7,FT9,Cz,Fp2,AFz,F6,AF8
Fp1,0.4,0.0,0.0,0.0,0.4,0.2,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.3888888888888889,0.0,0.0,0.0,0.4444444444444444,0.16666666666666666,0.0,0.0
AFz,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
