,Fp1,F7,Fp2,AF3,AFz,F6,AF8,AF4
Fp1,0.3,0.1,0.35,0.0,0.25,0.0,0.0,0.0
F7,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0
Fp2,0.28,0.08,0.36,0.0,0.28,0.0,0.0,0.0
AF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.30434782608695654,0.08695652173913043,0.34782608695652173,0.0,0.2608695652173913,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
