,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.3321050207277752,0.10041455550437586,0.12068171349608475,0.11285122063565177,0.12022109626900046,0.07784431137724551,0.13588208198986643,0.0
fusiform-lh,0.08105065666041276,0.2806754221388368,0.124953095684803,0.12382739212007504,0.1981238273921201,0.12908067542213883,0.06228893058161351,0.0
insula-lh,0.1085401766933109,0.139251156920488,0.30753050063104753,0.07320151451409339,0.15565839293226758,0.07698779974758098,0.13883045856121162,0.0
insula-rh,0.09942716857610474,0.13338788870703763,0.07037643207855974,0.34492635024549917,0.07569558101472995,0.16284779050736498,0.05032733224222586,0.0630114566284779
parahippocampal-lh,0.10259433962264151,0.20754716981132076,0.14544025157232704,0.0735062893081761,0.33176100628930816,0.0770440251572327,0.06210691823899371,0.0
parahippocampal-rh,0.08337493759360959,0.17174238642036946,0.09036445332001997,0.2016974538192711,0.09685471792311533,0.25012481278082876,0.06590114827758363,0.0399400898652022
rostralanteriorcingulate-rh,0.13901979264844486,0.07917059377945335,0.15645617342130066,0.0589066918001885,0.07540056550424128,0.06314797360980208,0.4278982092365693,0.0
temporalpole-rh,0.0,0.0,0.0,0.1487279843444227,0.0,0.07827788649706457,0.0,0.7729941291585127
