,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.4425253126861227,0.0410958904109589,0.15544967242406194,0.02561048243001787,0.10244192972007148,0.13341274568195355,0.03513996426444312,0.06432400238237046
fusiform-lh,0.03605891315388522,0.5591670898933468,0.03910614525139665,0.3057389537836465,0.0,0.05992889791772473,0.0,0.0
insula-rh,0.16271820448877805,0.046758104738154616,0.5112219451371571,0.03054862842892768,0.128428927680798,0.12032418952618454,0.0,0.0
isthmuscingulate-rh,0.02476609796367639,0.33461750137589436,0.02806824435883324,0.561915244909191,0.0,0.05063291139240506,0.0,0.0
medialorbitofrontal-lh,0.09195402298850575,0.0,0.1116584564860427,0.0,0.6141215106732348,0.08593322386425835,0.0,0.0963327859879584
parahippocampal-rh,0.12705615428247305,0.06579693703913783,0.1106069200226886,0.05104934770277935,0.09018718094157686,0.4753261486103233,0.0,0.07997731140102099
rostralanteriorcingulate-lh,0.08265582655826559,0.0,0.0,0.0,0.0,0.0,0.8807588075880759,0.036585365853658534
rostralanteriorcingulate-rh,0.10485436893203884,0.0,0.0,0.0,0.16893203883495145,0.13883495145631067,0.024271844660194174,0.5631067961165048
