,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.47911694510739855,0.2553699284009546,0.0,0.0,0.07637231503579953,0.0,0.0,0.18914081145584727
frontalpole-rh,0.30935251798561153,0.5158273381294964,0.0,0.0,0.05683453237410072,0.0,0.0,0.11798561151079137
fusiform-lh,0.0,0.0,0.4380574826560951,0.04558969276511397,0.018830525272547076,0.18136769078295342,0.31565906838453917,0.0004955401387512388
insula-lh,0.0,0.0,0.10946408209806158,0.6259977194982896,0.0,0.10262257696693272,0.1619156214367161,0.0
insula-rh,0.1295387634936212,0.07948969578017664,0.03532875368007851,0.0,0.704612365063788,0.0,0.05103042198233562,0.0
isthmuscingulate-rh,0.0,0.0,0.2577464788732394,0.061971830985915494,0.0,0.45704225352112676,0.17887323943661973,0.044366197183098595
parahippocampal-lh,0.0,0.0,0.30572941742898413,0.06740491092922485,0.02599903707270101,0.12132883967260472,0.4795377948964853,0.0
rostralanteriorcingulate-rh,0.2766695576756288,0.14050303555941024,0.0,0.0,0.0,0.05637467476149176,0.0,0.5264527320034692
