,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3625331816458096,0.11604095563139932,0.07318923018581722,0.03223359878649981,0.11262798634812286,0.0,0.13917330299582858,0.16420174440652258
frontalpole-rh,0.2632034632034632,0.5792207792207792,0.0,0.0,0.0,0.0,0.0,0.15757575757575756
fusiform-lh,0.09267345948568656,0.0,0.3799126637554585,0.1450752062105774,0.15235322658903444,0.08296943231441048,0.07666181465308103,0.07035419699175158
insula-lh,0.058546433378196504,0.0,0.19851951547779273,0.5195154777927322,0.0,0.016823687752355317,0.14131897711978467,0.06527590847913863
isthmuscingulate-rh,0.15207373271889402,0.0,0.16077828981054787,0.0,0.41781874039938555,0.1039426523297491,0.10445468509984639,0.06093189964157706
parahippocampal-rh,0.0,0.0,0.14924039320822163,0.020554066130473638,0.1778373547810545,0.6523681858802503,0.0,0.0
rostralanteriorcingulate-lh,0.16866913123844732,0.0,0.07301293900184842,0.09519408502772643,0.09149722735674677,0.0,0.422365988909427,0.14926062846580407
rostralanteriorcingulate-rh,0.21482223335002504,0.09013520280420631,0.07160741111667501,0.04757135703555333,0.05758637956935403,0.0,0.16074111166750124,0.35753630445668505
