,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,superiorparietal-rh
caudalanteriorcingulate-lh,0.17583807716635041,0.09361163820366857,0.07463630613535736,0.13915243516761544,0.1461100569259962,0.0920303605313093,0.15528146742567994,0.12333965844402277
frontalpole-lh,0.11107130060910068,0.18738803296309567,0.15693299892511645,0.07989967753493371,0.1336438552490147,0.13471873880329632,0.12576137585094949,0.07058402006449302
frontalpole-rh,0.0893570650199782,0.1620050853614239,0.2284780239738467,0.06538321830730112,0.11151471122411914,0.17944061024337088,0.10606610969851071,0.057755176171449325
paracentral-lh,0.14617249740214755,0.07239348804987877,0.058538275025978526,0.19189470038101836,0.1375129892622099,0.07793557325943887,0.14755801870453758,0.16799445791479045
rostralanteriorcingulate-lh,0.14081145584725538,0.10650357995226731,0.0880071599045346,0.12380668257756564,0.16825775656324582,0.10083532219570406,0.1658711217183771,0.10590692124105013
rostralanteriorcingulate-rh,0.09674267100977199,0.12052117263843648,0.15928338762214983,0.07785016286644951,0.11140065146579804,0.25504885993485343,0.10846905537459284,0.07068403908794789
rostralmiddlefrontal-lh,0.1461106181603076,0.09908311150547175,0.08281573498964803,0.1313220940550133,0.160603371783496,0.09553386572020113,0.170955338657202,0.11357586512866016
superiorparietal-rh,0.140962485790072,0.06934444865479349,0.05646078059871163,0.18112921561197423,0.12883668056081848,0.07692307692307693,0.1394467601364153,0.20689655172413793
