,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh
bankssts-rh,0.8240620957309185,0.0258732212160414,0.0685640362225097,0.0129366106080207,0.0,0.0,0.0646830530401035,0.0038809831824062097
frontalpole-lh,0.020761245674740483,0.6170703575547867,0.0,0.11303344867358708,0.020761245674740483,0.0265282583621684,0.08881199538638986,0.11303344867358708
frontalpole-rh,0.08464849354375897,0.0,0.7690100430416069,0.024390243902439025,0.03299856527977044,0.0,0.035868005738880916,0.05308464849354376
medialorbitofrontal-lh,0.0068846815834767644,0.08519793459552495,0.014629948364888123,0.4578313253012048,0.25301204819277107,0.0,0.0,0.18244406196213425
medialorbitofrontal-rh,0.0,0.01864406779661017,0.016101694915254237,0.24152542372881355,0.5483050847457627,0.029661016949152543,0.0,0.14576271186440679
parahippocampal-rh,0.0,0.022435897435897436,0.0,0.0,0.03311965811965812,0.7446581196581197,0.19017094017094016,0.009615384615384616
pericalcarine-rh,0.05299313052011776,0.0775269872423945,0.023552502453385672,0.0,0.0,0.18645731108930325,0.6584887144259077,0.0009813542688910696
rostralanteriorcingulate-lh,0.0009832841691248771,0.09636184857423795,0.04031465093411996,0.20845624385447395,0.16912487708947885,0.008849557522123894,0.0,0.4759095378564405
