,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4514601420678769,0.20284135753749014,0.09707971586424625,0.04419889502762431,0.036306235201262825,0.014206787687450671,0.11760063141278611,0.036306235201262825
frontalpole-rh,0.11414503133393017,0.3236347358997314,0.12981199641897942,0.07162041181736795,0.06490599820948971,0.07520143240823635,0.13249776186213072,0.08818263205013428
insula-lh,0.04741223307998552,0.11183496199782844,0.23199420919290625,0.13789359391965256,0.13137893593919653,0.10857763300760044,0.1907347086500181,0.04017372421281216
lateralorbitofrontal-lh,0.02663337494798169,0.0715771951727008,0.16521015397419891,0.20807324178110695,0.1702039117769455,0.14773200166458594,0.16229712858926343,0.04827299209321681
medialorbitofrontal-lh,0.0225,0.06625,0.15666666666666668,0.17458333333333334,0.2125,0.15833333333333333,0.16041666666666668,0.04875
medialorbitofrontal-rh,0.008343763037129746,0.07467667918231122,0.13057989153108052,0.1539424280350438,0.16312056737588654,0.24030037546933666,0.1380892782644973,0.09094701710471423
rostralanteriorcingulate-lh,0.05335689045936396,0.111660777385159,0.18692579505300352,0.1321554770318021,0.13109540636042402,0.11201413427561838,0.223321554770318,0.04946996466431095
rostralanteriorcingulate-rh,0.02722940776038121,0.13682777399591559,0.07692307692307693,0.08304969366916269,0.08032675289312458,0.146358066712049,0.09530292716133425,0.35398230088495575
