,frontalpole-rh,fusiform-rh,insula-rh,lateraloccipital-rh,parahippocampal-rh,parsorbitalis-rh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.5571428571428572,0.0,0.1,0.0,0.17142857142857143,0.17142857142857143,0.0,0.0
fusiform-rh,0.0,0.4607329842931937,0.16230366492146597,0.0,0.041884816753926704,0.12041884816753927,0.21465968586387435,0.0
insula-rh,0.05660377358490566,0.18238993710691823,0.559748427672956,0.16352201257861634,0.0,0.0,0.03773584905660377,0.0
lateraloccipital-rh,0.0,0.0,0.2204724409448819,0.7795275590551181,0.0,0.0,0.0,0.0
parahippocampal-rh,0.1276595744680851,0.06382978723404255,0.0,0.0,0.4787234042553192,0.32978723404255317,0.0,0.0
parsorbitalis-rh,0.10256410256410256,0.1794871794871795,0.0,0.0,0.28205128205128205,0.4358974358974359,0.0,0.0
temporalpole-rh,0.0,0.3284671532846715,0.058394160583941604,0.0,0.0,0.0,0.6131386861313869,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
