,bankssts-rh,entorhinal-lh,insula-lh,lateralorbitofrontal-lh,parsopercularis-lh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
bankssts-rh,0.2717391304347826,0.0,0.1956521739130435,0.2826086956521739,0.25,0.0,0.0,0.0
entorhinal-lh,0.0,0.4842105263157895,0.0,0.0,0.0,0.25263157894736843,0.2631578947368421,0.0
insula-lh,0.08648648648648649,0.0,0.3567567567567568,0.3621621621621622,0.07567567567567568,0.0,0.0,0.11891891891891893
lateralorbitofrontal-lh,0.09737827715355805,0.0,0.2546816479400749,0.36704119850187267,0.149812734082397,0.0,0.0,0.13108614232209737
parsopercularis-lh,0.15151515151515152,0.0,0.09696969696969697,0.26666666666666666,0.37575757575757573,0.0,0.0,0.10909090909090909
temporalpole-lh,0.0,0.4,0.0,0.0,0.0,0.5538461538461539,0.046153846153846156,0.0
temporalpole-rh,0.0,0.4107142857142857,0.0,0.0,0.0,0.017857142857142856,0.5714285714285714,0.0
transversetemporal-lh,0.0,0.0,0.2033898305084746,0.3135593220338983,0.13559322033898305,0.0,0.0,0.3474576271186441
