,TP9,F8,Fp2,AF7,FT8,F6,AF8,AF4
TP9,0.49166666666666664,0.5083333333333333,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.43795620437956206,0.5620437956204379,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.646551724137931,0.0,0.0,0.35344827586206895,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5061728395061729,0.0,0.0,0.49382716049382713,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
