,F7,TP9,P8,F8,AF7,AFz,TP8,FT8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5536480686695279,0.0,0.44635193133047213,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.5048076923076923,0.0,0.4951923076923077,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.7391304347826086,0.2608695652173913,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.5104166666666666,0.4895833333333333,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
