,bankssts-lh,bankssts-rh,cuneus-rh,frontalpole-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankssts-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-rh,0.0,0.0,0.4411764705882353,0.0,0.08823529411764706,0.2647058823529412,0.20588235294117646,0.0
frontalpole-rh,0.0,0.0,0.0,0.40540540540540543,0.0,0.1891891891891892,0.13513513513513514,0.2702702702702703
lateraloccipital-rh,0.0,0.0,0.058823529411764705,0.0,0.9411764705882353,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.20689655172413793,0.13793103448275862,0.0,0.3103448275862069,0.20689655172413793,0.13793103448275862
pericalcarine-lh,0.0,0.0,0.13725490196078433,0.13725490196078433,0.0,0.23529411764705882,0.37254901960784315,0.11764705882352941
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.23684210526315788,0.0,0.15789473684210525,0.10526315789473684,0.5
