,cuneus-lh,frontalpole-lh,insula-rh,isthmuscingulate-rh,paracentral-rh,parsorbitalis-lh,pericalcarine-lh,posteriorcingulate-rh
cuneus-lh,0.2698412698412698,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1746031746031746,0.1111111111111111
frontalpole-lh,0.07865168539325842,0.16853932584269662,0.1797752808988764,0.16853932584269662,0.16853932584269662,0.0,0.07865168539325842,0.15730337078651685
insula-rh,0.07954545454545454,0.1590909090909091,0.17045454545454544,0.18181818181818182,0.1590909090909091,0.0,0.07954545454545454,0.17045454545454544
isthmuscingulate-rh,0.07228915662650602,0.1566265060240964,0.1686746987951807,0.18072289156626506,0.1566265060240964,0.0,0.07228915662650602,0.1927710843373494
paracentral-rh,0.07865168539325842,0.16853932584269662,0.1797752808988764,0.16853932584269662,0.16853932584269662,0.0,0.07865168539325842,0.15730337078651685
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
pericalcarine-lh,0.19696969696969696,0.10606060606060606,0.10606060606060606,0.10606060606060606,0.10606060606060606,0.0,0.2727272727272727,0.10606060606060606
posteriorcingulate-rh,0.06944444444444445,0.1527777777777778,0.16666666666666666,0.18055555555555555,0.1527777777777778,0.0,0.06944444444444445,0.20833333333333334
