,Fz,FT9,FC2,F4,Fp2,PO8,AF8,AF4
Fz,0.47928994082840237,0.4378698224852071,0.0,0.0,0.0,0.01775147928994083,0.0,0.0650887573964497
FT9,0.31275720164609055,0.5761316872427984,0.0,0.0,0.0,0.012345679012345678,0.0,0.09876543209876543
FC2,0.0,0.0,0.5025125628140703,0.0,0.2814070351758794,0.0,0.21608040201005024,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.34782608695652173,0.0,0.6086956521739131,0.0,0.043478260869565216,0.0
PO8,0.375,0.375,0.0,0.0,0.0,0.25,0.0,0.0
AF8,0.0,0.0,0.17410714285714285,0.0,0.022321428571428572,0.0,0.7723214285714286,0.03125
AF4,0.08227848101265822,0.16455696202531644,0.0,0.0,0.0,0.0,0.0379746835443038,0.7151898734177216
