,Fz,FT9,C3,Fp2,AF7,F6,AF8,FCz
Fz,0.3,0.0,0.3,0.0,0.0,0.05,0.35,0.0
FT9,0.0,0.6808510638297872,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.2765957446808511
C3,0.3,0.0,0.3,0.0,0.0,0.05,0.35,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.07142857142857142,0.0,0.0,0.0,0.30952380952380953,0.30952380952380953,0.30952380952380953
AF8,0.0821917808219178,0.0410958904109589,0.0821917808219178,0.0,0.0,0.1917808219178082,0.4246575342465753,0.1780821917808219
FCz,0.0,0.25,0.0,0.0,0.0,0.18333333333333332,0.18333333333333332,0.38333333333333336
