,Fp1,TP10,FT10,FC2,Fp2,AF7,AF8,AF4
Fp1,0.34615384615384615,0.0,0.0,0.1282051282051282,0.15384615384615385,0.0,0.3717948717948718,0.0
TP10,0.0,0.3652173913043478,0.0,0.043478260869565216,0.0,0.20869565217391303,0.0,0.3826086956521739
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.140625,0.109375,0.0,0.328125,0.109375,0.0,0.1875,0.125
Fp2,0.28888888888888886,0.0,0.0,0.17777777777777778,0.24444444444444444,0.0,0.28888888888888886,0.0
AF7,0.0,0.3380281690140845,0.0,0.0,0.0,0.323943661971831,0.0,0.3380281690140845
AF8,0.30337078651685395,0.0,0.0,0.14606741573033707,0.1348314606741573,0.0,0.4157303370786517,0.0
AF4,0.0,0.352,0.0,0.048,0.0,0.192,0.0,0.408
