,Fz,FT9,C3,Fp2,AF7,F6,AF8,FCz
Fz,0.25287356321839083,0.14942528735632185,0.1724137931034483,0.0,0.034482758620689655,0.19540229885057472,0.06896551724137931,0.12643678160919541
FT9,0.11023622047244094,0.2992125984251969,0.047244094488188976,0.0,0.023622047244094488,0.25984251968503935,0.0,0.25984251968503935
C3,0.203125,0.0625,0.34375,0.0,0.0,0.125,0.234375,0.03125
Fp2,0.0,0.0,0.0,0.5405405405405406,0.0,0.0,0.4594594594594595,0.0
AF7,0.21052631578947367,0.21052631578947367,0.0,0.0,0.15789473684210525,0.21052631578947367,0.0,0.21052631578947367
F6,0.14754098360655737,0.2459016393442623,0.08196721311475409,0.0,0.02459016393442623,0.28688524590163933,0.00819672131147541,0.20491803278688525
AF8,0.04819277108433735,0.0,0.1566265060240964,0.2289156626506024,0.0,0.0,0.5662650602409639,0.0
FCz,0.10434782608695652,0.30434782608695654,0.034782608695652174,0.0,0.02608695652173913,0.24347826086956523,0.0,0.28695652173913044
