,Fp1,P3,Oz,O2,P5,PO3,PO4,PO8
Fp1,0.1736167893158899,0.035704551648950665,0.17198146633960207,0.0,0.1370945761787953,0.13763968383755792,0.17198146633960207,0.17198146633960207
P3,0.06873385012919897,0.5896640826873385,0.07080103359173126,0.06925064599483204,0.029974160206718347,0.029974160206718347,0.07080103359173126,0.07080103359173126
Oz,0.17269513190100624,0.03671471308131629,0.17323905357628502,0.0,0.13516453630677183,0.13570845798205058,0.17323905357628502,0.17323905357628502
O2,0.0,0.18157894736842106,0.0,0.8184210526315789,0.0,0.0,0.0,0.0
P5,0.12360663859301461,0.013871686896210057,0.12212038642556354,0.0,0.2486995293534803,0.24746098588060442,0.12212038642556354,0.12212038642556354
PO3,0.1238566131025958,0.0138442521631644,0.12237330037082818,0.0,0.24796044499381953,0.24721878862793573,0.12237330037082818,0.12237330037082818
PO4,0.17269513190100624,0.03671471308131629,0.17323905357628502,0.0,0.13516453630677183,0.13570845798205058,0.17323905357628502,0.17323905357628502
PO8,0.17269513190100624,0.03671471308131629,0.17323905357628502,0.0,0.13516453630677183,0.13570845798205058,0.17323905357628502,0.17323905357628502
