,Fp1,P3,Oz,O2,P5,PO3,PO4,PO8
Fp1,0.1736167893158899,0.035704551648950665,0.17198146633960207,0.0,0.1370945761787953,0.13763968383755792,0.17198146633960207,0.17198146633960207
P3,0.10751818916734034,0.3581244947453517,0.11075181891673404,0.10832659660468877,0.04688763136620857,0.04688763136620857,0.11075181891673404,0.11075181891673404
Oz,0.17269513190100624,0.03671471308131629,0.17323905357628502,0.0,0.13516453630677183,0.13570845798205058,0.17323905357628502,0.17323905357628502
O2,0.0,0.18157894736842106,0.0,0.8184210526315789,0.0,0.0,0.0,0.0
P5,0.15368032029565754,0.017246689251616876,0.1518324607329843,0.0,0.18724976901755466,0.18632583923621804,0.1518324607329843,0.1518324607329843
PO3,0.15382253607614368,0.017193736567393307,0.15198035001535154,0.0,0.1866748541602702,0.18636782315013817,0.15198035001535154,0.15198035001535154
PO4,0.17269513190100624,0.03671471308131629,0.17323905357628502,0.0,0.13516453630677183,0.13570845798205058,0.17323905357628502,0.17323905357628502
PO8,0.17269513190100624,0.03671471308131629,0.17323905357628502,0.0,0.13516453630677183,0.13570845798205058,0.17323905357628502,0.17323905357628502
