,Fp1,P3,Oz,O2,P1,PO3,PO4,PO8
Fp1,0.23558026407227242,0.0,0.23558026407227242,0.0,0.02779708130646282,0.029881862404447533,0.23558026407227242,0.23558026407227242
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.2351313969571231,0.0,0.23582295988934993,0.0,0.027662517289073305,0.029737206085753802,0.23582295988934993,0.23582295988934993
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P1,0.1673469387755102,0.0,0.1673469387755102,0.0,0.16326530612244897,0.1673469387755102,0.1673469387755102,0.1673469387755102
PO3,0.16988416988416988,0.0,0.16988416988416988,0.0,0.15444015444015444,0.16602316602316602,0.16988416988416988,0.16988416988416988
PO4,0.2351313969571231,0.0,0.23582295988934993,0.0,0.027662517289073305,0.029737206085753802,0.23582295988934993,0.23582295988934993
PO8,0.2351313969571231,0.0,0.23582295988934993,0.0,0.027662517289073305,0.029737206085753802,0.23582295988934993,0.23582295988934993
