,Fp1,P3,Oz,O2,P1,PO3,PO4,PO8
Fp1,0.1957208500861574,0.02067777139574957,0.19457208500861572,0.0,0.09821941412981046,0.10166570936243538,0.19457208500861572,0.19457208500861572
P3,0.04318646046104464,0.7388386343740881,0.045812664137729796,0.0446454625036475,0.01779982491975489,0.01809162532827546,0.045812664137729796,0.045812664137729796
Oz,0.19368600682593856,0.021757679180887373,0.19638794084186575,0.0,0.09598976109215017,0.09940273037542662,0.19638794084186575,0.19638794084186575
O2,0.0,0.10948396094839609,0.0,0.8807531380753139,0.0048814504881450485,0.0048814504881450485,0.0,0.0
P1,0.09127570910068558,0.007931173544831294,0.09006586906842318,0.0012098400322624009,0.3146928350584756,0.3146928350584756,0.09006586906842318,0.09006586906842318
PO3,0.09301402487430536,0.00793860809738026,0.09182323365969833,0.0011907912146070388,0.3098703360677428,0.3125165387668695,0.09182323365969833,0.09182323365969833
PO4,0.19368600682593856,0.021757679180887373,0.19638794084186575,0.0,0.09598976109215017,0.09940273037542662,0.19638794084186575,0.19638794084186575
PO8,0.19368600682593856,0.021757679180887373,0.19638794084186575,0.0,0.09598976109215017,0.09940273037542662,0.19638794084186575,0.19638794084186575
