,caudalmiddlefrontal-rh,frontalpole-lh,medialorbitofrontal-lh,parahippocampal-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,temporalpole-rh
caudalmiddlefrontal-rh,0.3606870229007634,0.0,0.09541984732824428,0.12213740458015267,0.13740458015267176,0.06870229007633588,0.21564885496183206,0.0
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.13504823151125403,0.0,0.594855305466238,0.0,0.00964630225080386,0.0,0.2604501607717042,0.0
parahippocampal-rh,0.15625,0.0,0.0,0.4263392857142857,0.23214285714285715,0.13169642857142858,0.03571428571428571,0.017857142857142856
posteriorcingulate-lh,0.17105263157894737,0.0,0.010964912280701754,0.21929824561403508,0.3618421052631579,0.18859649122807018,0.04824561403508772,0.0
posteriorcingulate-rh,0.13377926421404682,0.0,0.0,0.19732441471571907,0.3010033444816054,0.33444816053511706,0.033444816053511704,0.0
rostralanteriorcingulate-lh,0.2801047120418848,0.0,0.22774869109947643,0.03664921465968586,0.05235602094240838,0.020942408376963352,0.38219895287958117,0.0
temporalpole-rh,0.0,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,0.8387096774193549
