,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-rh,parahippocampal-lh,parsopercularis-lh,parsorbitalis-lh,superiorparietal-lh
frontalpole-lh,0.21929824561403508,0.0,0.22807017543859648,0.0,0.14912280701754385,0.17543859649122806,0.0,0.22807017543859648
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.08,0.0,0.24,0.0,0.19692307692307692,0.15384615384615385,0.09538461538461539,0.23384615384615384
paracentral-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.06333333333333334,0.0,0.21333333333333335,0.0,0.24333333333333335,0.14666666666666667,0.10666666666666667,0.22666666666666666
parsopercularis-lh,0.07627118644067797,0.0,0.19491525423728814,0.0,0.1694915254237288,0.2584745762711864,0.038135593220338986,0.2627118644067797
parsorbitalis-lh,0.0,0.0,0.1794871794871795,0.0,0.18461538461538463,0.05641025641025641,0.4307692307692308,0.14871794871794872
superiorparietal-lh,0.07647058823529412,0.0,0.21176470588235294,0.0,0.19411764705882353,0.18529411764705883,0.07352941176470588,0.25882352941176473
