,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-rh,parahippocampal-lh,parsopercularis-lh,parsorbitalis-lh,superiorparietal-lh
frontalpole-lh,0.4039408866995074,0.09359605911330049,0.10344827586206896,0.012315270935960592,0.10098522167487685,0.10591133004926108,0.0024630541871921183,0.17733990147783252
frontalpole-rh,0.08759124087591241,0.4257907542579075,0.2141119221411192,0.012165450121654502,0.0,0.11435523114355231,0.0,0.145985401459854
insula-lh,0.05519053876478318,0.12352168199737187,0.30223390275952694,0.0,0.08409986859395532,0.1498028909329829,0.06701708278580815,0.21813403416557162
paracentral-rh,0.011320754716981131,0.0037735849056603774,0.0,0.9849056603773585,0.0,0.0,0.0,0.0
parahippocampal-lh,0.08211678832116788,0.0,0.11678832116788321,0.0,0.44343065693430656,0.13686131386861314,0.058394160583941604,0.1624087591240876
parsopercularis-lh,0.06200317965023847,0.07790143084260731,0.17170111287758347,0.0,0.10651828298887123,0.32114467408585057,0.02384737678855326,0.2368839427662957
parsorbitalis-lh,0.007853403141361256,0.0,0.1544502617801047,0.0,0.09424083769633508,0.049738219895287955,0.5654450261780105,0.12827225130890052
superiorparietal-lh,0.09045226130653267,0.08040201005025126,0.20351758793969849,0.0,0.10678391959798995,0.19597989949748743,0.05150753768844221,0.271356783919598
