,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.39738805970149255,0.1958955223880597,0.08022388059701492,0.06529850746268656,0.06716417910447761,0.10074626865671642,0.07276119402985075,0.020522388059701493
frontalpole-rh,0.25219298245614036,0.45614035087719296,0.05921052631578947,0.03728070175438596,0.04824561403508772,0.06798245614035088,0.05482456140350877,0.02412280701754386
isthmuscingulate-lh,0.09111617312072894,0.05694760820045558,0.5056947608200456,0.16173120728929385,0.08428246013667426,0.05694760820045558,0.04328018223234624,0.0
isthmuscingulate-rh,0.06329113924050633,0.034358047016274866,0.13381555153707053,0.5443037974683544,0.0867992766726944,0.07956600361663653,0.04159132007233273,0.0162748643761302
lingual-rh,0.06483300589390963,0.043222003929273084,0.060903732809430254,0.0962671905697446,0.5206286836935167,0.1944990176817289,0.019646365422396856,0.0
parahippocampal-rh,0.09576427255985268,0.0570902394106814,0.02578268876611418,0.06629834254143646,0.15653775322283608,0.5451197053406999,0.02394106813996317,0.029465930018416207
rostralanteriorcingulate-rh,0.0779510022271715,0.051224944320712694,0.053452115812917596,0.066815144766147,0.0200445434298441,0.024498886414253896,0.6792873051224945,0.026726057906458798
temporalpole-lh,0.02727272727272727,0.03939393939393939,0.0,0.015151515151515152,0.0,0.03636363636363636,0.048484848484848485,0.8333333333333334
