,cuneus-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateraloccipital-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-rh
cuneus-lh,0.17155756207674944,0.10270880361173815,0.1636568848758465,0.0,0.1523702031602709,0.17155756207674944,0.10609480812641084,0.13205417607223477
frontalpole-rh,0.15306122448979592,0.15306122448979592,0.141156462585034,0.0,0.15306122448979592,0.15306122448979592,0.15306122448979592,0.0935374149659864
insula-rh,0.16136114160263446,0.09330406147091108,0.1986827661909989,0.0,0.141602634467618,0.16136114160263446,0.09659714599341383,0.14709110867178923
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.16482164821648215,0.11193111931119311,0.15621156211562115,0.0,0.16482164821648215,0.16482164821648215,0.11562115621156212,0.12177121771217712
lateralorbitofrontal-rh,0.17155756207674944,0.10270880361173815,0.1636568848758465,0.0,0.1523702031602709,0.17155756207674944,0.10609480812641084,0.13205417607223477
rostralanteriorcingulate-rh,0.15321252059308071,0.14991762767710048,0.1416803953871499,0.0,0.15321252059308071,0.15321252059308071,0.15321252059308071,0.09555189456342669
temporalpole-rh,0.16459197786998617,0.07883817427385892,0.18533886583679116,0.0,0.1396957123098202,0.16459197786998617,0.08298755186721991,0.1839557399723375
