,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.13658536585365855,0.14634146341463414,0.11707317073170732,0.11219512195121951,0.13658536585365855,0.14146341463414633,0.11707317073170732,0.09268292682926829
caudalmiddlefrontal-rh,0.12048192771084337,0.1566265060240964,0.1285140562248996,0.11244979919678715,0.12449799196787148,0.1285140562248996,0.1285140562248996,0.10040160642570281
parsopercularis-lh,0.11574074074074074,0.1527777777777778,0.14351851851851852,0.10648148148148148,0.1111111111111111,0.13425925925925927,0.11574074074074074,0.12037037037037036
parstriangularis-rh,0.1291866028708134,0.14832535885167464,0.11483253588516747,0.1339712918660287,0.1339712918660287,0.11961722488038277,0.13875598086124402,0.08133971291866028
precentral-rh,0.13596491228070176,0.14912280701754385,0.10964912280701754,0.11842105263157894,0.14473684210526316,0.13596491228070176,0.12280701754385964,0.08333333333333333
rostralmiddlefrontal-lh,0.12663755458515283,0.14410480349344978,0.13537117903930132,0.1091703056768559,0.1222707423580786,0.14410480349344978,0.1091703056768559,0.1091703056768559
rostralmiddlefrontal-rh,0.11637931034482758,0.15517241379310345,0.11206896551724138,0.12931034482758622,0.1336206896551724,0.11637931034482758,0.15517241379310345,0.08189655172413793
superiortemporal-lh,0.09947643979057591,0.14659685863874344,0.14136125654450263,0.08900523560209424,0.09947643979057591,0.1256544502617801,0.1099476439790576,0.18848167539267016
