,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1728395061728395,0.1111111111111111,0.12345679012345678,0.09876543209876543,0.12345679012345678,0.1111111111111111,0.12345679012345678,0.13580246913580246
caudalmiddlefrontal-rh,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.11428571428571428,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.12857142857142856
parsopercularis-lh,0.13131313131313133,0.09090909090909091,0.16161616161616163,0.08080808080808081,0.16161616161616163,0.09090909090909091,0.16161616161616163,0.12121212121212122
parstriangularis-rh,0.12987012987012986,0.12987012987012986,0.11688311688311688,0.11688311688311688,0.12987012987012986,0.12987012987012986,0.11688311688311688,0.12987012987012986
rostralmiddlefrontal-lh,0.12745098039215685,0.09803921568627451,0.1568627450980392,0.08823529411764706,0.1568627450980392,0.09803921568627451,0.14705882352941177,0.12745098039215685
rostralmiddlefrontal-rh,0.12345679012345678,0.12345679012345678,0.1111111111111111,0.12345679012345678,0.13580246913580246,0.13580246913580246,0.1111111111111111,0.13580246913580246
superiortemporal-lh,0.12643678160919541,0.09195402298850575,0.16091954022988506,0.08045977011494253,0.16091954022988506,0.09195402298850575,0.16091954022988506,0.12643678160919541
superiortemporal-rh,0.1511627906976744,0.11627906976744186,0.12790697674418605,0.10465116279069768,0.12790697674418605,0.11627906976744186,0.11627906976744186,0.13953488372093023
