,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13793103448275862,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.13793103448275862,0.10344827586206896,0.1206896551724138,0.13793103448275862
caudalmiddlefrontal-rh,0.1,0.17142857142857143,0.08571428571428572,0.14285714285714285,0.1,0.14285714285714285,0.15714285714285714,0.1
parsopercularis-lh,0.14,0.12,0.12,0.12,0.14,0.1,0.12,0.14
parstriangularis-rh,0.10294117647058823,0.16176470588235295,0.08823529411764706,0.14705882352941177,0.10294117647058823,0.14705882352941177,0.14705882352941177,0.10294117647058823
rostralmiddlefrontal-lh,0.14,0.12,0.12,0.12,0.14,0.1,0.12,0.14
rostralmiddlefrontal-rh,0.08571428571428572,0.18571428571428572,0.08571428571428572,0.15714285714285714,0.08571428571428572,0.15714285714285714,0.15714285714285714,0.08571428571428572
superiortemporal-lh,0.1111111111111111,0.15873015873015872,0.09523809523809523,0.12698412698412698,0.1111111111111111,0.12698412698412698,0.15873015873015872,0.1111111111111111
superiortemporal-rh,0.13793103448275862,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.13793103448275862,0.10344827586206896,0.1206896551724138,0.13793103448275862
