,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.11538461538461539,0.1346153846153846,0.1346153846153846,0.09615384615384616,0.11538461538461539,0.1346153846153846,0.1346153846153846,0.1346153846153846
caudalmiddlefrontal-rh,0.11864406779661017,0.13559322033898305,0.13559322033898305,0.1016949152542373,0.11864406779661017,0.13559322033898305,0.13559322033898305,0.11864406779661017
parsopercularis-lh,0.11538461538461539,0.1346153846153846,0.1346153846153846,0.09615384615384616,0.11538461538461539,0.1346153846153846,0.1346153846153846,0.1346153846153846
parstriangularis-rh,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.1111111111111111,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.1111111111111111
precentral-rh,0.109375,0.140625,0.125,0.109375,0.125,0.140625,0.140625,0.109375
rostralmiddlefrontal-lh,0.11864406779661017,0.13559322033898305,0.13559322033898305,0.1016949152542373,0.11864406779661017,0.13559322033898305,0.13559322033898305,0.11864406779661017
rostralmiddlefrontal-rh,0.1076923076923077,0.13846153846153847,0.12307692307692308,0.1076923076923077,0.12307692307692308,0.13846153846153847,0.15384615384615385,0.1076923076923077
superiortemporal-lh,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.13636363636363635
