,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1686746987951807,0.1144578313253012,0.12048192771084337,0.0963855421686747,0.12650602409638553,0.10843373493975904,0.12048192771084337,0.14457831325301204
caudalmiddlefrontal-rh,0.0778688524590164,0.15163934426229508,0.12295081967213115,0.10245901639344263,0.13114754098360656,0.13524590163934427,0.1557377049180328,0.12295081967213115
parsopercularis-lh,0.09504132231404959,0.11983471074380166,0.15702479338842976,0.07851239669421488,0.15289256198347106,0.10743801652892562,0.16115702479338842,0.128099173553719
parstriangularis-rh,0.1004566210045662,0.136986301369863,0.1095890410958904,0.1415525114155251,0.1187214611872146,0.136986301369863,0.1278538812785388,0.1278538812785388
rostralmiddlefrontal-lh,0.08914728682170543,0.12403100775193798,0.1511627906976744,0.08527131782945736,0.15503875968992248,0.1124031007751938,0.1511627906976744,0.13178294573643412
rostralmiddlefrontal-rh,0.07984790874524715,0.1482889733840304,0.11787072243346007,0.11406844106463879,0.12547528517110265,0.1444866920152091,0.14068441064638784,0.12927756653992395
superiortemporal-lh,0.084,0.132,0.148,0.084,0.144,0.116,0.168,0.124
superiortemporal-rh,0.10887096774193548,0.125,0.13306451612903225,0.0967741935483871,0.13306451612903225,0.125,0.12903225806451613,0.14919354838709678
