subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S37,Sess02,MOTOR_EXECUTION-LEFT,0.9770960604629579,0.9999999999999984,0.9680484624030702,0.9879534877221666,bootstrap,critical,rtwin_theta
S37,Sess02,MOTOR_EXECUTION-RIGHT,0.9779841039562857,0.9999999999999993,0.9681125366349198,0.9888993381990093,bootstrap,critical,rtwin_theta
S37,Sess02,MOTOR_IMAGERY-LEFT,0.9776356494090302,0.9999999999999977,0.9669561257987538,0.9894872410912554,bootstrap,critical,rtwin_theta
S37,Sess02,MOTOR_IMAGERY-RIGHT,0.9778976500012183,0.9999999999999998,0.9659509902746638,0.9905692681919828,bootstrap,critical,rtwin_theta
S37,Sess02,MOTOR_EXECUTION,0.9775400822096219,0.9999999999999989,0.968080499518995,0.988426412960588,bootstrap,critical,rtwin_theta
S37,Sess02,MOTOR_IMAGERY,0.9777666497051243,0.9999999999999987,0.9664535580367088,0.990028254641619,bootstrap,critical,rtwin_theta
S37,Sess02,LEFT,0.977365854935994,0.999999999999998,0.9675022941009119,0.9887203644067111,bootstrap,critical,rtwin_theta
S37,Sess02,RIGHT,0.977940876978752,0.9999999999999996,0.9670317634547918,0.989734303195496,bootstrap,critical,rtwin_theta
S37,Sess02,LEFT_vs_RIGHT,-0.0005750220427579444,0.0,-0.022232009094584115,0.021688600951919268,bootstrap,delta,rtwin_theta
S37,Sess02,IMAGERY_vs_EXECUTION,0.00022656749550242772,0.0,-0.021972854923879126,0.021947755122624035,bootstrap,delta,rtwin_theta
S37,Sess02,ME_LEFT_vs_ME_RIGHT,-0.000888043493327717,0.0,-0.02085087579593914,0.019840951087246816,bootstrap,delta,rtwin_theta
S37,Sess02,MI_LEFT_vs_MI_RIGHT,-0.0002620005921880608,0.0,-0.02361314239322898,0.02353625081659161,bootstrap,delta,rtwin_theta
