,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.24324324324324326,0.0,0.12162162162162163,0.12162162162162163,0.10810810810810811,0.16216216216216217,0.17567567567567569,0.06756756756756757
parstriangularis-rh,0.0,0.9111111111111111,0.0,0.0,0.044444444444444446,0.0,0.0,0.044444444444444446
postcentral-rh,0.07216494845360824,0.0,0.21649484536082475,0.15463917525773196,0.16494845360824742,0.20618556701030927,0.08247422680412371,0.10309278350515463
precentral-lh,0.09183673469387756,0.0,0.17346938775510204,0.17346938775510204,0.16326530612244897,0.20408163265306123,0.12244897959183673,0.07142857142857142
superiorparietal-lh,0.05405405405405406,0.036036036036036036,0.15315315315315314,0.15315315315315314,0.2072072072072072,0.18018018018018017,0.10810810810810811,0.10810810810810811
superiorparietal-rh,0.08461538461538462,0.015384615384615385,0.17692307692307693,0.14615384615384616,0.17692307692307693,0.2076923076923077,0.1,0.09230769230769231
superiortemporal-lh,0.13186813186813187,0.0,0.12087912087912088,0.16483516483516483,0.15384615384615385,0.17582417582417584,0.18681318681318682,0.06593406593406594
superiortemporal-rh,0.04285714285714286,0.05714285714285714,0.11428571428571428,0.07142857142857142,0.15714285714285714,0.14285714285714285,0.05714285714285714,0.35714285714285715
