,caudalmiddlefrontal-lh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1568627450980392,0.1503267973856209,0.11764705882352941,0.13725490196078433,0.1503267973856209,0.1437908496732026,0.0718954248366013,0.0718954248366013
postcentral-rh,0.16025641025641027,0.15384615384615385,0.11538461538461539,0.1346153846153846,0.15384615384615385,0.14102564102564102,0.07051282051282051,0.07051282051282051
precentral-lh,0.13846153846153847,0.13076923076923078,0.13846153846153847,0.13076923076923078,0.13846153846153847,0.13846153846153847,0.09230769230769231,0.09230769230769231
superiorfrontal-rh,0.1506849315068493,0.14383561643835616,0.1232876712328767,0.136986301369863,0.1506849315068493,0.14383561643835616,0.07534246575342465,0.07534246575342465
superiorparietal-lh,0.1568627450980392,0.1503267973856209,0.11764705882352941,0.13725490196078433,0.1503267973856209,0.1437908496732026,0.0718954248366013,0.0718954248366013
superiorparietal-rh,0.14935064935064934,0.14285714285714285,0.12337662337662338,0.13636363636363635,0.14935064935064934,0.14285714285714285,0.07792207792207792,0.07792207792207792
superiortemporal-lh,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.11578947368421053
superiortemporal-rh,0.12149532710280374,0.12149532710280374,0.12149532710280374,0.12149532710280374,0.12149532710280374,0.12149532710280374,0.1308411214953271,0.14018691588785046
