,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
parsopercularis-lh,0.2988505747126437,0.04597701149425287,0.06896551724137931,0.14942528735632185,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.12643678160919541
parstriangularis-rh,0.05504587155963303,0.3394495412844037,0.10091743119266056,0.11926605504587157,0.11926605504587157,0.11926605504587157,0.09174311926605505,0.05504587155963303
postcentral-rh,0.06315789473684211,0.06842105263157895,0.16842105263157894,0.14736842105263157,0.1368421052631579,0.15789473684210525,0.16842105263157894,0.08947368421052632
precentral-lh,0.11219512195121951,0.05365853658536585,0.11707317073170732,0.16585365853658537,0.15609756097560976,0.14634146341463414,0.13170731707317074,0.11707317073170732
superiorfrontal-rh,0.10465116279069768,0.06395348837209303,0.10465116279069768,0.1511627906976744,0.18023255813953487,0.1569767441860465,0.11627906976744186,0.12209302325581395
superiorparietal-lh,0.07462686567164178,0.06467661691542288,0.12437810945273632,0.15920398009950248,0.15920398009950248,0.1791044776119403,0.13930348258706468,0.09950248756218906
superiorparietal-rh,0.05699481865284974,0.06217616580310881,0.16062176165803108,0.15025906735751296,0.13989637305699482,0.16580310880829016,0.18652849740932642,0.07772020725388601
superiortemporal-lh,0.1079136690647482,0.050359712230215826,0.10071942446043165,0.15827338129496402,0.17266187050359713,0.14388489208633093,0.09352517985611511,0.17266187050359713
