,T7,TP9,CP5,FT10,Fp2,AF7,F5,AF8
T7,0.8125,0.0,0.0,0.002232142857142857,0.0,0.18526785714285715,0.0,0.0
TP9,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.5990338164251208,0.0,0.0,0.0,0.40096618357487923,0.0
FT10,0.0,0.4293628808864266,0.0,0.5706371191135734,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5426621160409556,0.45733788395904434,0.0,0.0
AF7,0.15454545454545454,0.0,0.0,0.0,0.24363636363636362,0.6018181818181818,0.0,0.0
F5,0.0,0.0,0.4385026737967914,0.0,0.0,0.0,0.5614973262032086,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
