,F7,FT9,F8,Fp2,AF7,AFz,AF8,AF4
F7,0.5402010050251256,0.23366834170854273,0.0,0.0,0.09798994974874371,0.0,0.0,0.12814070351758794
FT9,0.3249097472924188,0.49097472924187724,0.0,0.0,0.0,0.0,0.0,0.18411552346570398
F8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.11343283582089553,0.0,0.0,0.0,0.8865671641791045,0.0,0.0,0.0
AFz,0.003205128205128205,0.003205128205128205,0.0,0.0,0.0,0.8974358974358975,0.0,0.09615384615384616
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.24299065420560748,0.24299065420560748,0.0,0.0,0.0,0.14018691588785046,0.0,0.37383177570093457
