,F7,FT9,TP9,Fp2,AF3,AFz,AF8,AF4
F7,0.6062992125984252,0.11286089238845144,0.28083989501312334,0.0,0.0,0.0,0.0,0.0
FT9,0.07564575645756458,0.7693726937269373,0.15498154981549817,0.0,0.0,0.0,0.0,0.0
TP9,0.29120879120879123,0.23076923076923078,0.47802197802197804,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.3169642857142857,0.22767857142857142,0.22767857142857142,0.22767857142857142,0.0
AF3,0.0,0.0,0.0,0.07602339181286549,0.5160818713450293,0.27631578947368424,0.13157894736842105,0.0
AFz,0.0,0.0,0.0,0.07772795216741404,0.2825112107623318,0.3931240657698057,0.24663677130044842,0.0
AF8,0.0,0.0,0.0,0.1090146750524109,0.19077568134171907,0.3480083857442348,0.3522012578616352,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
