,Fp1,FT9,FT10,Fp2,PO4,PO8,F6,AF8
Fp1,0.2440944881889764,0.0,0.0,0.25196850393700787,0.25196850393700787,0.0,0.0,0.25196850393700787
FT9,0.0,0.2,0.4,0.0,0.0,0.4,0.0,0.0
FT10,0.0,0.1,0.5,0.0,0.0,0.4,0.0,0.0
Fp2,0.17204301075268819,0.0,0.0,0.27956989247311825,0.26344086021505375,0.0,0.0,0.2849462365591398
PO4,0.1807909604519774,0.0,0.0,0.2711864406779661,0.2711864406779661,0.0,0.0,0.2768361581920904
PO8,0.0,0.1,0.5,0.0,0.0,0.4,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.16842105263157894,0.0,0.0,0.2789473684210526,0.2578947368421053,0.0,0.0,0.29473684210526313
