,F7,O2,F8,AF7,F5,P1,PO3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.3700787401574803,0.3228346456692913,0.30708661417322836
PO3,0.0,0.0,0.0,0.0,0.0,0.3416666666666667,0.3333333333333333,0.325
AF8,0.0,0.0,0.0,0.0,0.0,0.33620689655172414,0.33620689655172414,0.3275862068965517
