,FT9,FC5,P3,P7,P1,P5,PO3,POz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.4700854700854701,0.0,0.0,0.0,0.05982905982905983,0.4700854700854701,0.0
P3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.35,0.0,0.0,0.0,0.3,0.35,0.0
PO3,0.0,0.47058823529411764,0.0,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0
POz,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4
