,FT9,FC5,P3,P7,P1,P5,PO3,POz
FT9,0.5168,0.0,0.2384,0.0,0.0,0.0,0.0,0.2448
FC5,0.0,0.25022583559168926,0.0,0.2046070460704607,0.15401987353206864,0.19828364950316169,0.1928635953026197,0.0
P3,0.24077046548956663,0.0,0.45264847512038525,0.0,0.0,0.0,0.0,0.30658105939004815
P7,0.0,0.1981587023235423,0.0,0.2367382726874178,0.1705392371766769,0.21964050854888206,0.17492327926348092,0.0
P1,0.0,0.1847649918962723,0.0,0.2101566720691518,0.2360886007563479,0.20151269584008644,0.16747703943814155,0.0
P5,0.0,0.19641255605381167,0.0,0.22556053811659194,0.16771300448430493,0.22914798206278028,0.18116591928251122,0.0
PO3,0.0,0.20914396887159534,0.0,0.193579766536965,0.1507782101167315,0.19698443579766536,0.2495136186770428,0.0
POz,0.2552845528455285,0.0,0.3089430894308943,0.0,0.0,0.0,0.0,0.43577235772357725
