,FT9,FC5,P3,P7,P1,P5,PO3,POz
FT9,0.32673267326732675,0.0,0.33663366336633666,0.0,0.0,0.0,0.0,0.33663366336633666
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.3063063063063063,0.0,0.34234234234234234,0.0,0.0,0.0,0.0,0.35135135135135137
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POz,0.272,0.0,0.312,0.0,0.0,0.0,0.0,0.416
