,F7,O2,F8,AF7,F5,P1,PO3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.34104046242774566,0.3352601156069364,0.3236994219653179
PO3,0.0,0.0,0.0,0.0,0.0,0.34104046242774566,0.3352601156069364,0.3236994219653179
AF8,0.0,0.0,0.0,0.0,0.0,0.33532934131736525,0.33532934131736525,0.32934131736526945
