,F7,O2,F8,AF7,F5,P1,PO3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
