,frontalpole-rh,insula-rh,paracentral-lh,paracentral-rh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.0
insula-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
paracentral-lh,0.0,0.0,0.5227272727272727,0.4772727272727273,0.0,0.0,0.0,0.0
paracentral-rh,0.0,0.0,0.4318181818181818,0.5681818181818182,0.0,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.6862745098039216,0.0,0.0,0.3137254901960784
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.0
rostralanteriorcingulate-rh,0.33766233766233766,0.0,0.0,0.0,0.0,0.1038961038961039,0.5584415584415584,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.27906976744186046,0.0,0.0,0.7209302325581395
