,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh
bankssts-lh,0.42857142857142855,0.05714285714285714,0.4,0.0,0.04285714285714286,0.0,0.014285714285714285,0.05714285714285714
entorhinal-lh,0.0297029702970297,0.21782178217821782,0.08415841584158416,0.1188118811881188,0.2079207920792079,0.0,0.16336633663366337,0.1782178217821782
fusiform-lh,0.26548672566371684,0.11504424778761062,0.35398230088495575,0.0,0.09734513274336283,0.0,0.061946902654867256,0.10619469026548672
inferiortemporal-lh,0.0,0.21666666666666667,0.0,0.225,0.20833333333333334,0.0,0.18333333333333332,0.16666666666666666
insula-lh,0.025510204081632654,0.2193877551020408,0.07653061224489796,0.11734693877551021,0.20918367346938777,0.0,0.1683673469387755,0.1836734693877551
middletemporal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
parahippocampal-lh,0.018633540372670808,0.20496894409937888,0.06832298136645963,0.11180124223602485,0.20496894409937888,0.0,0.19254658385093168,0.19875776397515527
superiortemporal-lh,0.03550295857988166,0.20710059171597633,0.09467455621301775,0.09467455621301775,0.1952662721893491,0.0,0.17159763313609466,0.20118343195266272
