,bankssts-rh,frontalpole-rh,insula-rh,lingual-lh,superiorparietal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.8927038626609443,0.0,0.0,0.0,0.0,0.0,0.0,0.1072961373390558
frontalpole-rh,0.0,0.7385892116182573,0.0,0.0,0.0,0.22821576763485477,0.03319502074688797,0.0
insula-rh,0.0,0.0,0.9120879120879121,0.0,0.0,0.08791208791208792,0.0,0.0
lingual-lh,0.0,0.0,0.0,0.6806451612903226,0.17419354838709677,0.06129032258064516,0.0,0.08387096774193549
superiorparietal-rh,0.0,0.0,0.0,0.27941176470588236,0.6323529411764706,0.05392156862745098,0.0,0.03431372549019608
temporalpole-lh,0.0,0.20701754385964913,0.042105263157894736,0.05964912280701754,0.031578947368421054,0.5087719298245614,0.028070175438596492,0.12280701754385964
temporalpole-rh,0.0,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.9069767441860465,0.0
transversetemporal-rh,0.08882521489971347,0.0,0.0,0.06303724928366762,0.008595988538681949,0.09455587392550144,0.0,0.7449856733524355
