,Fp1,FT9,Oz,O2,FT10,F4,Fp2,AF4
Fp1,0.37863636363636366,0.09045454545454545,0.10181818181818182,0.03227272727272727,0.01,0.06,0.22318181818181818,0.10363636363636364
FT9,0.08284762697751874,0.36344712739383844,0.05995004163197336,0.11740216486261448,0.0578684429641965,0.03746877601998335,0.05328892589508743,0.22772689425478768
Oz,0.14581939799331103,0.09832775919732442,0.3759197324414716,0.0,0.0274247491638796,0.11906354515050167,0.19130434782608696,0.042140468227424746
O2,0.0376657824933687,0.14907161803713528,0.0,0.3793103448275862,0.1623342175066313,0.033421750663129975,0.021220159151193633,0.21697612732095492
FT10,0.014209591474245116,0.08229721728833629,0.02427471876850207,0.1811722912966252,0.46181172291296624,0.10065127294256956,0.018946121965660152,0.11663706335109532
F4,0.08681245858184228,0.062292909211398274,0.11994698475811796,0.041749502982107355,0.11066931742876077,0.5400927766732936,0.0026507620941020544,0.03578528827037773
Fp2,0.26397019691325174,0.06758914316125599,0.15167642362959022,0.021287919105907396,0.015965939329430547,0.0026609898882384245,0.37360298030867484,0.10324640766365088
AF4,0.08809073724007561,0.20680529300567108,0.023818525519848772,0.1553875236294896,0.07372400756143667,0.020415879017013232,0.07296786389413988,0.3587901701323251
