,Fp1,FT9,T7,Oz,O2,FT10,Fp2,PO4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.365,0.0,0.0,0.315,0.0,0.0,0.32
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.48863636363636365,0.0,0.5113636363636364,0.0,0.0
O2,0.0,0.33689839572192515,0.0,0.0,0.3315508021390374,0.0,0.0,0.3315508021390374
FT10,0.0,0.0,0.0,0.41509433962264153,0.0,0.5849056603773585,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.3368421052631579,0.0,0.0,0.33157894736842103,0.0,0.0,0.33157894736842103
