,Fp1,FT9,T7,Oz,O2,FT10,Fp2,PO4
Fp1,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0
FT9,0.0,0.6559139784946236,0.0,0.34408602150537637,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.5434782608695652,0.0,0.0,0.0,0.45652173913043476,0.0
Oz,0.0,0.5039370078740157,0.0,0.49606299212598426,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2644628099173554,0.0,0.18181818181818182,0.0,0.0,0.0,0.5537190082644629,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
