,Fp1,FT9,Oz,O2,FT10,F4,Fp2,AF4
Fp1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
FT9,0.0,0.4942528735632184,0.0,0.0,0.0,0.0,0.0,0.5057471264367817
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35,0.0,0.0,0.0,0.0,0.0,0.65,0.0
AF4,0.0,0.4883720930232558,0.0,0.0,0.0,0.0,0.0,0.5116279069767442
